hunter.kill_energy,hunter.hunt_cost,seed,no_extinction_pass,no_extinction_value,no_extinction_margin,max_10x_pass,max_10x_value,max_10x_margin,grazer_cycle_pass,grazer_cycle_value,grazer_cycle_margin,fertility_band_pass,fertility_band_value,fertility_band_margin,grass_band_pass,grass_band_value,grass_band_margin,tree_growth_pass,tree_growth_value,tree_growth_margin,mature_trees_10k_pass,mature_trees_10k_value,mature_trees_10k_margin,animals_10k_pass,animals_10k_value,animals_10k_margin,first_extinction_tick,first_extinction_species,first_extinction_dominant_cause,grazer_peaks,hunter_extinction_tick,hunter_immigrants,pp_lag,pp_corr,pp_undefined
70,0.50,3,true,24,23.000000,true,65,0.796875,true,16272,9.848000,true,208.45530700683594,0.052476,true,0.8812000155448914,0.072421,true,303,15.833333,true,84,1.400000,true,33,15.500000,,,,11,,0,2000,-0.4773,
70,0.50,42,true,19,18.000000,true,56,0.844444,true,17798,10.865333,true,208.50010681152344,0.052272,true,0.8774999976158142,0.076316,true,353,18.611111,true,90,1.571429,true,30,14.000000,,,,13,,0,2000,-0.4004,
70,0.75,1,true,8,7.000000,true,570,0.843836,true,17600,10.733333,true,213.76089477539063,0.028360,true,0.8790000081062317,0.074737,true,403,21.388889,true,116,2.314286,true,20,9.000000,,,,10,,0,2000,-0.5162,
70,0.75,2,true,5,4.000000,true,541,0.837048,true,16317,9.878000,true,205.7436981201172,0.064801,true,0.8806999921798706,0.072947,true,379,20.055556,true,96,1.742857,true,14,6.000000,,,,15,,0,2000,-0.2968,
70,0.75,3,true,6,5.000000,true,535,0.820470,true,17452,10.634667,true,205.41180419921875,0.066310,true,0.8812000155448914,0.072421,true,318,16.666667,true,81,1.314286,true,33,15.500000,,,,9,,0,-2000,-0.6677,
70,0.75,42,true,2,1.000000,true,54,0.845714,true,12591,7.394000,true,212.01109313964844,0.036313,true,0.8781999945640564,0.075579,true,317,16.611111,true,98,1.800000,true,9,3.500000,,,,13,,0,-2000,-0.3859,
70,1.00,1,false,0,-1.000000,true,583,0.845358,true,15200,9.133333,true,212.10719299316406,0.035876,true,0.8812000155448914,0.072421,true,371,19.611111,true,118,2.371429,true,14,6.000000,13404,hunters,starved,10,13404,0,,,hunters starved
70,1.00,2,true,2,1.000000,true,555,0.846685,true,17443,10.628667,true,210.56219482421875,0.042899,true,0.8813999891281128,0.072211,true,356,18.777778,true,107,2.057143,true,20,9.000000,,,,13,,0,-2000,-0.4564,
70,1.00,3,false,0,-1.000000,true,62,0.812121,true,17788,10.858667,true,205.4783935546875,0.066007,true,0.8808000087738037,0.072842,true,436,23.222222,true,90,1.571429,true,26,12.000000,17953,hunters,starved,9,17953,0,,,hunters starved
70,1.00,42,false,0,-1.000000,true,54,0.845714,true,17398,10.598667,true,215.9468994140625,0.018423,true,0.8805000185966492,0.073158,true,202,10.222222,true,41,0.171429,true,15,6.500000,14837,hunters,starved,12,14837,0,,,hunters starved
70,1.25,1,false,0,-1.000000,true,54,0.831250,true,16631,10.087333,true,214.49110412597656,0.025040,true,0.8812999725341797,0.072316,true,360,19.000000,true,127,2.628571,true,7,2.500000,17601,hunters,old_age,12,17601,0,,,hunters old_age
70,1.25,2,true,1,0.000000,true,50,0.848485,true,14797,8.864667,true,209.36329650878906,0.048349,true,0.8809999823570251,0.072632,true,369,19.500000,true,73,1.085714,true,5,1.500000,,,,11,,0,-2000,0.1306,
70,1.25,3,false,0,-1.000000,true,522,0.824242,true,15989,9.659333,true,211.7637939453125,0.037437,true,0.8809000253677368,0.072737,true,360,19.000000,true,101,1.885714,true,20,9.000000,19539,hunters,starved,9,19539,0,,,hunters starved
70,1.25,42,false,0,-1.000000,true,52,0.851429,true,16722,10.148000,true,211.347900390625,0.039328,true,0.8783000111579895,0.075474,true,352,18.555556,true,71,1.028571,true,4,1.000000,14571,hunters,old_age,8,14571,0,,,hunters old_age
