tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm,soil_n,soil_p,soil_k,leached_n,outflow_p,waterlogged_frac,pipe_in_mm,pipe_out_edge_mm
1674,7526,26,171,0.7856,0.0748,69.7236,199.1884,561690.6875,20.8078,0,0,0,0,1,0,0,0,0,0,0,0,31,0.9990,0.0451,4.0045,0.1827,70.0762,3.2206,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.1278,26.7943,0.0000,0.0000,2.9235,50.3708,37.9688,0.0000,0.0000,0.0000,0.0000,0.0000
1675,7536,26,171,0.7855,0.0748,69.7228,199.1884,562073.0625,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,31,0.9990,0.0452,4.0044,0.1827,70.0741,3.2214,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.1278,26.7940,0.0000,0.0000,2.9235,50.3708,37.9688,0.0000,0.0000,0.0000,0.0000,0.0000
1676,7540,26,171,0.7854,0.0748,69.7222,199.1884,562467.4375,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,31,0.9990,0.0452,4.0045,0.1827,70.0746,3.2229,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.1278,26.7938,0.0000,0.0000,2.9235,50.3708,37.9688,0.0000,0.0000,0.0000,0.0000,0.0000
1677,7543,26,171,0.7852,0.0748,69.7217,199.1884,562845.2500,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,31,0.9990,0.0452,4.0045,0.1827,70.0745,3.2224,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.1278,26.7936,0.0000,0.0000,2.9235,50.3708,37.9688,0.0000,0.0000,0.0000,0.0000,0.0000
1678,7548,26,171,0.7852,0.0747,69.7206,199.1884,563224.8750,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,31,0.9990,0.0452,4.0045,0.1826,70.0737,3.2222,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.1278,26.7932,0.0000,0.0000,2.9235,50.3708,37.9688,0.0000,0.0000,0.0000,0.0000,0.0000
1679,7553,26,171,0.7851,0.0747,69.7202,199.1884,563612.9375,20.8078,0,0,0,0,1,0,0,0,0,0,0,0,31,0.9990,0.0451,4.0045,0.1826,70.0726,3.2220,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.1278,26.7930,0.0000,0.0000,2.9235,50.3708,37.9688,0.0000,0.0000,0.0000,0.0000,0.0000
1680,7561,26,171,0.7850,0.0747,67.6172,199.2811,563885.0625,20.8078,0,0,0,0,0,0,0,0,0,0,0,1,31,0.9990,0.0451,4.0045,0.1826,70.0720,3.2211,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0939,25.9849,0.0132,0.0000,2.9305,50.3708,37.9677,0.0000,0.0000,0.0000,0.0000,0.0000
1681,7564,26,171,0.7849,0.0747,67.6167,199.2811,564259.3750,20.8078,0,0,0,0,0,0,0,0,0,0,0,1,31,0.9990,0.0451,4.0046,0.1826,70.0729,3.2209,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0939,25.9847,0.0000,0.0000,2.9305,50.3708,37.9677,0.0000,0.0000,0.0000,0.0000,0.0000
1682,7573,26,171,0.7848,0.0747,67.6154,199.2811,564645.6250,20.8078,0,0,0,0,1,0,0,0,0,0,0,1,31,0.9990,0.0451,4.0047,0.1827,70.0723,3.2206,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0939,25.9842,0.0000,0.0000,2.9305,50.3708,37.9677,0.0000,0.0000,0.0000,0.0000,0.0000
1683,7575,26,171,0.7837,0.0747,67.6146,199.2811,565540.6250,20.8078,0,0,0,0,2,0,0,0,0,0,0,0,32,0.9990,0.0452,4.0047,0.1827,70.0720,3.2207,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0939,25.9839,0.0000,0.0000,2.9305,50.3708,37.9677,0.0000,0.0000,0.0000,0.0000,0.0000
1684,7577,26,171,0.7837,0.0747,67.6130,199.2811,565933.0000,20.8078,0,0,0,0,1,0,0,0,0,0,0,0,32,0.9990,0.0452,4.0047,0.1827,70.0710,3.2214,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0939,25.9833,0.0000,0.0000,2.9305,50.3708,37.9677,0.0000,0.0000,0.0000,0.0000,0.0000
1685,7585,26,171,0.7836,0.0747,67.6123,199.2811,566344.9375,20.8078,0,0,1,0,1,0,0,0,0,0,0,0,32,0.9990,0.0452,4.0047,0.1826,70.0695,3.2208,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0939,25.9830,0.0000,0.0000,2.9305,50.3708,37.9677,0.0000,0.0000,0.0000,0.0000,0.0000
1686,7587,26,171,0.7834,0.0746,67.6118,199.2811,566738.7500,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,32,0.9990,0.0452,4.0047,0.1826,70.0702,3.2207,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0939,25.9828,0.0000,0.0000,2.9305,50.3708,37.9677,0.0000,0.0000,0.0000,0.0000,0.0000
1687,7597,26,171,0.7833,0.0746,67.6113,199.2811,567115.9375,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,32,0.9990,0.0452,4.0047,0.1828,70.0735,3.2222,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0939,25.9827,0.0000,0.0000,2.9305,50.3708,37.9677,0.0000,0.0000,0.0000,0.0000,0.0000
1688,7607,26,171,0.7833,0.0746,67.6103,199.2811,567495.1250,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,32,0.9990,0.0452,4.0048,0.1828,70.0748,3.2236,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0939,25.9823,0.0000,0.0000,2.9305,50.3708,37.9677,0.0000,0.0000,0.0000,0.0000,0.0000
1689,7613,26,171,0.7831,0.0746,67.6100,199.2811,567882.7500,20.8078,0,1,0,0,0,0,0,0,0,0,0,0,32,0.9990,0.0452,4.0049,0.1831,70.0740,3.2231,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0939,25.9821,0.0000,0.0000,2.9305,50.3708,37.9677,0.0000,0.0000,0.0000,0.0000,0.0000
1690,7625,26,171,0.7831,0.0746,65.5152,199.3790,568157.4375,20.8078,0,0,0,0,0,0,0,0,0,0,0,1,32,0.9990,0.0452,4.0051,0.1830,70.0713,3.2252,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0647,25.1767,0.0132,0.0000,2.9377,50.3710,37.9687,0.0000,0.0000,0.0000,0.0000,0.0000
1691,7632,26,171,0.7829,0.0746,65.5147,199.3790,568546.0625,20.8078,0,0,0,0,1,0,0,0,0,0,0,1,32,0.9990,0.0452,4.0052,0.1831,70.0725,3.2257,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0647,25.1765,0.0000,0.0000,2.9377,50.3710,37.9687,0.0000,0.0000,0.0000,0.0000,0.0000
1692,7640,26,171,0.7828,0.0746,65.5135,199.3790,568947.0000,20.8078,0,0,1,0,1,0,0,0,0,0,0,1,32,0.9989,0.0452,4.0051,0.1831,70.0715,3.2247,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0647,25.1760,0.0000,0.0000,2.9377,50.3710,37.9687,0.0000,0.0000,0.0000,0.0000,0.0000
1693,7651,26,171,0.7818,0.0744,65.5128,199.3790,569946.3125,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0453,4.0052,0.1830,70.0704,3.2247,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0647,25.1757,0.0000,0.0000,2.9377,50.3710,37.9687,0.0000,0.0000,0.0000,0.0000,0.0000
1694,7662,26,171,0.7818,0.0744,65.5113,199.3790,570368.3750,20.8078,0,0,0,0,3,0,0,0,0,0,0,0,33,0.9990,0.0453,4.0051,0.1830,70.0677,3.2257,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0647,25.1752,0.0000,0.0000,2.9377,50.3710,37.9687,0.0000,0.0000,0.0000,0.0000,0.0000
1695,7667,26,171,0.7816,0.0743,65.5106,199.3790,570749.7500,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0453,4.0051,0.1830,70.0656,3.2277,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0647,25.1749,0.0000,0.0000,2.9377,50.3710,37.9687,0.0000,0.0000,0.0000,0.0000,0.0000
1696,7673,26,171,0.7815,0.0743,65.5102,199.3790,571142.8125,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0453,4.0051,0.1830,70.0650,3.2267,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0647,25.1748,0.0000,0.0000,2.9377,50.3710,37.9687,0.0000,0.0000,0.0000,0.0000,0.0000
1697,7683,26,171,0.7813,0.0743,65.5098,199.3790,571534.4375,20.8078,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9990,0.0453,4.0053,0.1831,70.0650,3.2273,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0647,25.1746,0.0000,0.0000,2.9377,50.3710,37.9687,0.0000,0.0000,0.0000,0.0000,0.0000
1698,7687,26,171,0.7812,0.0743,65.5088,199.3790,571928.1875,20.8078,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9990,0.0453,4.0052,0.1831,70.0668,3.2277,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0647,25.1743,0.0000,0.0000,2.9377,50.3710,37.9687,0.0000,0.0000,0.0000,0.0000,0.0000
1699,7694,26,171,0.7811,0.0743,65.5085,199.3790,572300.1875,20.8078,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0453,4.0053,0.1830,70.0662,3.2270,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0647,25.1741,0.0000,0.0000,2.9377,50.3710,37.9687,0.0000,0.0000,0.0000,0.0000,0.0000
1700,7698,26,158,0.7810,0.0743,63.4171,199.4327,573097.3750,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0453,4.0052,0.1831,70.0672,3.2280,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0385,24.3698,0.0132,0.0000,2.9448,50.3712,37.9691,0.0000,0.0000,0.0000,0.0000,0.0000
1701,7710,26,158,0.7808,0.0743,63.4167,199.4327,573470.3125,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0453,4.0051,0.1833,70.0665,3.2285,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0385,24.3697,0.0000,0.0000,2.9448,50.3712,37.9691,0.0000,0.0000,0.0000,0.0000,0.0000
1702,7718,26,158,0.7807,0.0742,63.4155,199.4327,573834.8750,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0051,0.1833,70.0661,3.2292,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0385,24.3692,0.0000,0.0000,2.9448,50.3712,37.9691,0.0000,0.0000,0.0000,0.0000,0.0000
1703,7721,26,158,0.7806,0.0742,63.4148,199.4327,574212.8125,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0051,0.1833,70.0666,3.2288,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0385,24.3689,0.0000,0.0000,2.9448,50.3712,37.9691,0.0000,0.0000,0.0000,0.0000,0.0000
1704,7722,26,158,0.7805,0.0742,63.4134,199.4327,574604.4375,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0050,0.1832,70.0661,3.2286,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0385,24.3684,0.0000,0.0000,2.9448,50.3712,37.9691,0.0000,0.0000,0.0000,0.0000,0.0000
1705,7732,26,158,0.7804,0.0742,63.4128,199.4327,574985.1875,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0051,0.1833,70.0655,3.2295,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0385,24.3682,0.0000,0.0000,2.9448,50.3712,37.9691,0.0000,0.0000,0.0000,0.0000,0.0000
1706,7734,26,158,0.7802,0.0742,63.4124,199.4327,575377.5000,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0052,0.1834,70.0649,3.2297,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0385,24.3680,0.0000,0.0000,2.9448,50.3712,37.9691,0.0000,0.0000,0.0000,0.0000,0.0000
1707,7736,26,158,0.7801,0.0742,63.4120,199.4327,575783.4375,18.7998,0,0,0,0,2,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0052,0.1834,70.0645,3.2295,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0385,24.3679,0.0000,0.0000,2.9448,50.3712,37.9691,0.0000,0.0000,0.0000,0.0000,0.0000
1708,7737,26,158,0.7800,0.0742,63.4111,199.4327,576176.6250,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0052,0.1834,70.0631,3.2303,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0385,24.3675,0.0000,0.0000,2.9448,50.3712,37.9691,0.0000,0.0000,0.0000,0.0000,0.0000
1709,7740,26,158,0.7798,0.0742,63.4108,199.4327,576563.0625,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0052,0.1834,70.0617,3.2309,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0385,24.3674,0.0000,0.0000,2.9448,50.3712,37.9691,0.0000,0.0000,0.0000,0.0000,0.0000
1710,7754,26,158,0.7797,0.0742,61.4487,199.5181,576867.0000,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0053,0.1836,70.0628,3.2307,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0150,23.6124,0.0132,0.0000,2.9510,50.3711,37.9675,0.0000,0.0000,0.0000,0.0000,0.0000
1711,7758,26,158,0.7795,0.0741,61.4483,199.5181,577254.1250,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9989,0.0454,4.0053,0.1836,70.0636,3.2292,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0150,23.6122,0.0000,0.0000,2.9510,50.3711,37.9675,0.0000,0.0000,0.0000,0.0000,0.0000
1712,7761,26,158,0.7794,0.0741,61.4472,199.5181,577633.2500,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9989,0.0454,4.0053,0.1836,70.0660,3.2292,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0150,23.6118,0.0000,0.0000,2.9510,50.3711,37.9675,0.0000,0.0000,0.0000,0.0000,0.0000
1713,7768,26,158,0.7793,0.0741,61.4465,199.5181,578010.5000,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0053,0.1836,70.0651,3.2292,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0150,23.6115,0.0000,0.0000,2.9510,50.3711,37.9675,0.0000,0.0000,0.0000,0.0000,0.0000
1714,7781,26,158,0.7792,0.0741,61.4452,199.5181,578401.6875,18.7998,0,0,1,0,0,0,0,0,0,0,0,0,33,0.9990,0.0454,4.0051,0.1838,70.0621,3.2330,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0150,23.6110,0.0000,0.0000,2.9510,50.3711,37.9675,0.0000,0.0000,0.0000,0.0000,0.0000
1715,7789,26,158,0.7790,0.0741,61.4447,199.5181,578796.7500,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9989,0.0454,4.0050,0.1838,70.0645,3.2369,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0150,23.6108,0.0000,0.0000,2.9510,50.3711,37.9675,0.0000,0.0000,0.0000,0.0000,0.0000
1716,7794,26,158,0.7789,0.0741,61.4443,199.5181,579233.2500,18.7998,0,0,0,0,3,0,0,0,0,0,0,0,33,0.9990,0.0455,4.0051,0.1838,70.0651,3.2366,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0150,23.6107,0.0000,0.0000,2.9510,50.3711,37.9675,0.0000,0.0000,0.0000,0.0000,0.0000
1717,7802,26,158,0.7787,0.0740,61.5650,199.5181,579608.3750,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0455,4.0051,0.1838,70.0649,3.2367,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0600,0.0168,1.0305,23.6548,0.0000,0.0001,2.9510,50.3711,37.9675,0.0000,0.0000,0.0000,0.0000,0.0000
1718,7809,26,158,0.7786,0.0740,61.5641,199.5181,579986.0000,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0455,4.0052,0.1839,70.0658,3.2370,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0305,23.6545,0.0000,0.0000,2.9510,50.3711,37.9675,0.0000,0.0000,0.0000,0.0000,0.0000
1719,7817,26,158,0.7785,0.0740,61.5638,199.5181,580371.6875,18.7998,0,0,1,0,0,0,0,0,0,0,0,0,33,0.9989,0.0455,4.0051,0.1839,70.0669,3.2370,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.0305,23.6544,0.0000,0.0000,2.9510,50.3711,37.9675,0.0000,0.0000,0.0000,0.0000,0.0000
1720,7827,26,158,0.7783,0.0740,59.5943,199.6005,580662.5625,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0455,4.0052,0.1839,70.0670,3.2359,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,0.9983,22.8975,0.0135,0.0000,2.9572,50.3710,37.9661,0.0000,0.0000,0.0000,0.0000,0.0000
1721,7833,26,158,0.7782,0.0740,59.5939,199.6005,581033.8750,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0455,4.0052,0.1841,70.0674,3.2351,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,0.9983,22.8974,0.0000,0.0000,2.9572,50.3710,37.9661,0.0000,0.0000,0.0000,0.0000,0.0000
1722,7835,26,158,0.7780,0.0740,69.1353,199.6005,581397.4375,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0455,4.0053,0.1841,70.0665,3.2352,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,4.8465,1.5887,1.8346,26.4387,0.0000,0.4684,2.9572,50.3710,37.9661,0.0000,0.0011,0.0000,0.0001,0.0001
1723,7841,26,158,0.7779,0.0740,69.1345,199.6005,581774.0000,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0456,4.0053,0.1841,70.0668,3.2358,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.8346,26.4384,0.0000,0.0000,2.9572,50.3710,37.9661,0.0000,0.0011,0.0000,0.0000,0.0000
1724,7845,26,158,0.7779,0.0740,69.1329,199.6005,582149.6250,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0456,4.0053,0.1842,70.0653,3.2361,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.8346,26.4379,0.0000,0.0000,2.9572,50.3710,37.9661,0.0000,0.0011,0.0000,0.0000,0.0000
1725,7852,26,158,0.7778,0.0740,69.1321,199.6005,582544.0000,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9989,0.0456,4.0053,0.1842,70.0653,3.2364,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.8346,26.4375,0.0000,0.0000,2.9572,50.3710,37.9661,0.0000,0.0011,0.0000,0.0000,0.0000
1726,7864,26,158,0.7777,0.0739,69.1314,199.6005,582949.6875,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9989,0.0456,4.0052,0.1842,70.0667,3.2369,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.8346,26.4373,0.0000,0.0000,2.9572,50.3710,37.9661,0.0000,0.0011,0.0000,0.0000,0.0000
1727,7873,26,158,0.7776,0.0739,69.1309,199.6005,583353.9375,18.7998,0,0,1,0,1,0,0,0,0,0,0,0,33,0.9988,0.0456,4.0053,0.1843,70.0681,3.2375,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.8346,26.4371,0.0000,0.0000,2.9572,50.3710,37.9661,0.0000,0.0011,0.0000,0.0000,0.0000
1728,7883,26,158,0.7775,0.0739,69.1296,199.6005,583745.8750,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9988,0.0456,4.0054,0.1843,70.0683,3.2365,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.8346,26.4367,0.0000,0.0000,2.9572,50.3710,37.9661,0.0000,0.0011,0.0000,0.0000,0.0000
1729,7889,26,158,0.7774,0.0739,69.1291,199.6005,584160.8750,18.7998,0,0,0,0,3,0,0,0,0,0,0,0,33,0.9988,0.0456,4.0054,0.1842,70.0682,3.2380,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.8346,26.4365,0.0000,0.0000,2.9572,50.3710,37.9661,0.0000,0.0011,0.0000,0.0000,0.0000
1730,7894,26,158,0.7774,0.0739,67.1481,199.6278,584438.3125,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0456,4.0054,0.1842,70.0693,3.2378,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.6261,25.6388,0.0818,0.0000,2.9614,50.3698,37.9637,0.0012,0.0011,0.0000,0.0000,0.0000
1731,7902,26,158,0.7772,0.0739,67.1475,199.6278,584823.7500,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9989,0.0456,4.0053,0.1842,70.0727,3.2380,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.6261,25.6386,0.0000,0.0000,2.9614,50.3698,37.9637,0.0012,0.0011,0.0000,0.0000,0.0000
1732,7910,26,158,0.7772,0.0739,67.1459,199.6278,585201.6250,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9989,0.0456,4.0053,0.1842,70.0732,3.2373,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.6261,25.6381,0.0000,0.0000,2.9614,50.3698,37.9637,0.0012,0.0011,0.0000,0.0000,0.0000
1733,7916,26,158,0.7771,0.0739,67.1451,199.6278,585607.6875,18.7998,0,0,0,0,2,0,0,0,0,0,0,0,33,0.9989,0.0456,4.0053,0.1842,70.0739,3.2403,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.6261,25.6378,0.0000,0.0000,2.9614,50.3698,37.9637,0.0012,0.0011,0.0000,0.0000,0.0000
1734,7922,26,158,0.7770,0.0739,67.1437,199.6278,585998.0000,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9989,0.0456,4.0053,0.1842,70.0734,3.2399,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.6261,25.6372,0.0000,0.0000,2.9614,50.3698,37.9637,0.0012,0.0011,0.0000,0.0000,0.0000
1735,7933,26,158,0.7769,0.0738,67.1429,199.6278,586376.9375,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0457,4.0053,0.1842,70.0732,3.2398,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.6261,25.6369,0.0000,0.0000,2.9614,50.3698,37.9637,0.0012,0.0011,0.0000,0.0000,0.0000
1736,7939,26,158,0.7768,0.0738,67.1423,199.6278,586767.0625,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9990,0.0457,4.0053,0.1842,70.0742,3.2418,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.6261,25.6367,0.0000,0.0000,2.9614,50.3698,37.9637,0.0012,0.0011,0.0000,0.0000,0.0000
1737,7944,26,158,0.7766,0.0738,67.1418,199.6278,587140.7500,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0457,4.0053,0.1843,70.0767,3.2451,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.6261,25.6365,0.0000,0.0000,2.9614,50.3698,37.9637,0.0012,0.0011,0.0000,0.0000,0.0000
1738,7949,26,158,0.7766,0.0738,67.1406,199.6278,587562.2500,18.7998,0,0,0,0,3,0,0,0,0,0,0,0,33,0.9989,0.0457,4.0053,0.1844,70.0772,3.2447,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.6261,25.6361,0.0000,0.0000,2.9614,50.3698,37.9637,0.0012,0.0011,0.0000,0.0000,0.0000
1739,7954,26,158,0.7765,0.0738,67.1401,199.6278,587931.8125,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0457,4.0053,0.1845,70.0762,3.2457,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.6261,25.6360,0.0000,0.0000,2.9614,50.3698,37.9637,0.0012,0.0011,0.0000,0.0000,0.0000
1740,7960,26,158,0.7764,0.0738,64.9647,199.7016,588211.8750,18.7998,0,0,0,0,0,0,0,0,0,0,0,0,33,0.9989,0.0457,4.0054,0.1846,70.0765,3.2457,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.4960,24.8312,0.0253,0.0000,2.9672,50.3697,37.9618,0.0001,0.0011,0.0000,0.0000,0.0000
1741,7963,26,158,0.7762,0.0738,64.9642,199.7016,588596.6250,18.7998,0,0,0,0,1,0,0,0,0,0,0,0,33,0.9989,0.0457,4.0054,0.1845,70.0789,3.2469,0.9980,0.0187,3.9600,0.0629,75.0045,1.4990,0.0000,0.0000,1.4960,24.8310,0.0000,0.0000,2.9672,50.3697,37.9618,0.0001,0.0011,0.0000,0.0000,0.0000
